datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
10/23/19 16:00,RFC,MIDATL,AE,AECO,836.254
10/23/19 17:00,RFC,MIDATL,AE,AECO,917.691
10/23/19 18:00,RFC,MIDATL,AE,AECO,1002.821
10/23/19 19:00,RFC,MIDATL,AE,AECO,1018.882
10/23/19 20:00,RFC,MIDATL,AE,AECO,988.133
10/23/19 21:00,RFC,MIDATL,AE,AECO,935.2
10/23/19 22:00,RFC,MIDATL,AE,AECO,865.735
10/23/19 23:00,RFC,MIDATL,AE,AECO,799.484
10/24/19 0:00,RFC,MIDATL,AE,AECO,752.669
10/24/19 1:00,RFC,MIDATL,AE,AECO,725.731
10/24/19 2:00,RFC,MIDATL,AE,AECO,715.529
10/24/19 3:00,RFC,MIDATL,AE,AECO,715.329
10/24/19 4:00,RFC,MIDATL,AE,AECO,732.375
10/24/19 5:00,RFC,MIDATL,AE,AECO,785.136
10/24/19 6:00,RFC,MIDATL,AE,AECO,894.934
10/24/19 7:00,RFC,MIDATL,AE,AECO,935.797
10/24/19 8:00,RFC,MIDATL,AE,AECO,893.535
10/24/19 9:00,RFC,MIDATL,AE,AECO,809.288
10/24/19 10:00,RFC,MIDATL,AE,AECO,747.548
10/24/19 11:00,RFC,MIDATL,AE,AECO,713.24
10/24/19 12:00,RFC,MIDATL,AE,AECO,675.547
10/24/19 13:00,RFC,MIDATL,AE,AECO,680.559
10/24/19 14:00,RFC,MIDATL,AE,AECO,702.808
10/24/19 15:00,RFC,MIDATL,AE,AECO,756.68
10/24/19 16:00,RFC,MIDATL,AE,AECO,844.328
10/24/19 17:00,RFC,MIDATL,AE,AECO,922.434
10/24/19 18:00,RFC,MIDATL,AE,AECO,1009.362
10/24/19 19:00,RFC,MIDATL,AE,AECO,1022.583
10/24/19 20:00,RFC,MIDATL,AE,AECO,1006.886
10/24/19 21:00,RFC,MIDATL,AE,AECO,949.101
10/24/19 22:00,RFC,MIDATL,AE,AECO,876.889
10/24/19 23:00,RFC,MIDATL,AE,AECO,815.277
10/25/19 0:00,RFC,MIDATL,AE,AECO,766.162
10/25/19 1:00,RFC,MIDATL,AE,AECO,731.38
10/25/19 2:00,RFC,MIDATL,AE,AECO,719.595
10/25/19 3:00,RFC,MIDATL,AE,AECO,717.329
10/25/19 4:00,RFC,MIDATL,AE,AECO,737.385
10/25/19 5:00,RFC,MIDATL,AE,AECO,785.363
10/25/19 6:00,RFC,MIDATL,AE,AECO,883.87
10/25/19 7:00,RFC,MIDATL,AE,AECO,931.321
10/25/19 8:00,RFC,MIDATL,AE,AECO,909.307
10/25/19 9:00,RFC,MIDATL,AE,AECO,878.366
10/25/19 10:00,RFC,MIDATL,AE,AECO,850.6
10/25/19 11:00,RFC,MIDATL,AE,AECO,805.073
10/25/19 12:00,RFC,MIDATL,AE,AECO,768.11
10/25/19 13:00,RFC,MIDATL,AE,AECO,832.555
10/25/19 14:00,RFC,MIDATL,AE,AECO,849.406
10/25/19 15:00,RFC,MIDATL,AE,AECO,846.308
10/25/19 16:00,RFC,MIDATL,AE,AECO,910.815
10/25/19 17:00,RFC,MIDATL,AE,AECO,948.931
10/25/19 18:00,RFC,MIDATL,AE,AECO,1011.466
10/25/19 19:00,RFC,MIDATL,AE,AECO,1008.26
10/25/19 20:00,RFC,MIDATL,AE,AECO,982.274
10/25/19 21:00,RFC,MIDATL,AE,AECO,938.406
10/25/19 22:00,RFC,MIDATL,AE,AECO,886.585
10/25/19 23:00,RFC,MIDATL,AE,AECO,829.058
10/26/19 0:00,RFC,MIDATL,AE,AECO,777.365
10/26/19 1:00,RFC,MIDATL,AE,AECO,735.659
10/26/19 2:00,RFC,MIDATL,AE,AECO,718.434
10/26/19 3:00,RFC,MIDATL,AE,AECO,707.86
10/26/19 4:00,RFC,MIDATL,AE,AECO,708.59
10/26/19 5:00,RFC,MIDATL,AE,AECO,724.871
10/26/19 6:00,RFC,MIDATL,AE,AECO,764.389
10/26/19 7:00,RFC,MIDATL,AE,AECO,792.382
10/26/19 8:00,RFC,MIDATL,AE,AECO,798.6
10/26/19 9:00,RFC,MIDATL,AE,AECO,785.145
10/26/19 10:00,RFC,MIDATL,AE,AECO,744.647
10/26/19 11:00,RFC,MIDATL,AE,AECO,709.836
10/26/19 12:00,RFC,MIDATL,AE,AECO,743.339
10/26/19 13:00,RFC,MIDATL,AE,AECO,782.765
10/26/19 14:00,RFC,MIDATL,AE,AECO,812.418
10/26/19 15:00,RFC,MIDATL,AE,AECO,833.045
10/26/19 16:00,RFC,MIDATL,AE,AECO,864.108
10/26/19 17:00,RFC,MIDATL,AE,AECO,910.698
10/26/19 18:00,RFC,MIDATL,AE,AECO,965.479
10/26/19 19:00,RFC,MIDATL,AE,AECO,955.93
10/26/19 20:00,RFC,MIDATL,AE,AECO,938.655
10/26/19 21:00,RFC,MIDATL,AE,AECO,906.859
10/26/19 22:00,RFC,MIDATL,AE,AECO,859.186
10/26/19 23:00,RFC,MIDATL,AE,AECO,809.821
10/27/19 0:00,RFC,MIDATL,AE,AECO,756.227
10/27/19 1:00,RFC,MIDATL,AE,AECO,729.109
10/27/19 2:00,RFC,MIDATL,AE,AECO,710.174
10/27/19 3:00,RFC,MIDATL,AE,AECO,705.339
10/27/19 4:00,RFC,MIDATL,AE,AECO,696.366
10/27/19 5:00,RFC,MIDATL,AE,AECO,713.25
10/27/19 6:00,RFC,MIDATL,AE,AECO,745.923
10/27/19 7:00,RFC,MIDATL,AE,AECO,779.818
10/27/19 8:00,RFC,MIDATL,AE,AECO,816.271
10/27/19 9:00,RFC,MIDATL,AE,AECO,867.388
10/27/19 10:00,RFC,MIDATL,AE,AECO,905.745
10/27/19 11:00,RFC,MIDATL,AE,AECO,942.825
10/27/19 12:00,RFC,MIDATL,AE,AECO,967.687
10/27/19 13:00,RFC,MIDATL,AE,AECO,942.233
10/27/19 14:00,RFC,MIDATL,AE,AECO,889.46
10/27/19 15:00,RFC,MIDATL,AE,AECO,855.056
10/27/19 16:00,RFC,MIDATL,AE,AECO,885.796
10/27/19 17:00,RFC,MIDATL,AE,AECO,964.549
10/27/19 18:00,RFC,MIDATL,AE,AECO,1023.751
10/27/19 19:00,RFC,MIDATL,AE,AECO,1035.532
10/27/19 20:00,RFC,MIDATL,AE,AECO,992.794
10/27/19 21:00,RFC,MIDATL,AE,AECO,934.929
10/27/19 22:00,RFC,MIDATL,AE,AECO,861.067
10/27/19 23:00,RFC,MIDATL,AE,AECO,798.744
10/28/19 0:00,RFC,MIDATL,AE,AECO,738.177
10/28/19 1:00,RFC,MIDATL,AE,AECO,704.588
10/28/19 2:00,RFC,MIDATL,AE,AECO,690.819
10/28/19 3:00,RFC,MIDATL,AE,AECO,685.142
10/28/19 4:00,RFC,MIDATL,AE,AECO,700.222
10/28/19 5:00,RFC,MIDATL,AE,AECO,747.16
10/28/19 6:00,RFC,MIDATL,AE,AECO,839.243
10/28/19 7:00,RFC,MIDATL,AE,AECO,884.227
10/28/19 8:00,RFC,MIDATL,AE,AECO,853.282
10/28/19 9:00,RFC,MIDATL,AE,AECO,785.701
10/28/19 10:00,RFC,MIDATL,AE,AECO,721.889
10/28/19 11:00,RFC,MIDATL,AE,AECO,696.615
10/28/19 12:00,RFC,MIDATL,AE,AECO,751.97
10/28/19 13:00,RFC,MIDATL,AE,AECO,799.127
10/28/19 14:00,RFC,MIDATL,AE,AECO,805.263
10/28/19 15:00,RFC,MIDATL,AE,AECO,837.632
10/28/19 16:00,RFC,MIDATL,AE,AECO,896.65
10/28/19 17:00,RFC,MIDATL,AE,AECO,964.697
10/28/19 18:00,RFC,MIDATL,AE,AECO,1039.863
10/28/19 19:00,RFC,MIDATL,AE,AECO,1038.082
10/28/19 20:00,RFC,MIDATL,AE,AECO,1002.888
10/28/19 21:00,RFC,MIDATL,AE,AECO,943.591
10/28/19 22:00,RFC,MIDATL,AE,AECO,865.304
10/28/19 23:00,RFC,MIDATL,AE,AECO,804.351
10/29/19 0:00,RFC,MIDATL,AE,AECO,770.067
10/29/19 1:00,RFC,MIDATL,AE,AECO,699.788
10/29/19 2:00,RFC,MIDATL,AE,AECO,706.812
10/29/19 3:00,RFC,MIDATL,AE,AECO,702.436
10/29/19 4:00,RFC,MIDATL,AE,AECO,709.793
10/29/19 5:00,RFC,MIDATL,AE,AECO,763.045
10/29/19 6:00,RFC,MIDATL,AE,AECO,863.65
10/29/19 7:00,RFC,MIDATL,AE,AECO,914.917
10/29/19 8:00,RFC,MIDATL,AE,AECO,903.094
10/29/19 9:00,RFC,MIDATL,AE,AECO,885.038
10/29/19 10:00,RFC,MIDATL,AE,AECO,874.525
10/29/19 11:00,RFC,MIDATL,AE,AECO,853.023
10/29/19 12:00,RFC,MIDATL,AE,AECO,864.686
10/29/19 13:00,RFC,MIDATL,AE,AECO,842.333
10/29/19 14:00,RFC,MIDATL,AE,AECO,866.993
10/29/19 15:00,RFC,MIDATL,AE,AECO,881.948
10/29/19 16:00,RFC,MIDATL,AE,AECO,916.084
10/29/19 17:00,RFC,MIDATL,AE,AECO,975.99
10/29/19 18:00,RFC,MIDATL,AE,AECO,1069.316
10/29/19 19:00,RFC,MIDATL,AE,AECO,1034.317
10/29/19 20:00,RFC,MIDATL,AE,AECO,1016.636
10/29/19 21:00,RFC,MIDATL,AE,AECO,957.669
10/29/19 22:00,RFC,MIDATL,AE,AECO,881.874
10/29/19 23:00,RFC,MIDATL,AE,AECO,815.481
10/30/19 0:00,RFC,MIDATL,AE,AECO,773.133
10/30/19 1:00,RFC,MIDATL,AE,AECO,724.759
10/30/19 2:00,RFC,MIDATL,AE,AECO,711.55
10/30/19 3:00,RFC,MIDATL,AE,AECO,715.783
10/30/19 4:00,RFC,MIDATL,AE,AECO,726.665
10/30/19 5:00,RFC,MIDATL,AE,AECO,749.814
10/30/19 6:00,RFC,MIDATL,AE,AECO,859.417
10/30/19 7:00,RFC,MIDATL,AE,AECO,941.682
10/30/19 8:00,RFC,MIDATL,AE,AECO,901.792
10/30/19 9:00,RFC,MIDATL,AE,AECO,904.691
10/30/19 10:00,RFC,MIDATL,AE,AECO,875.817
10/30/19 11:00,RFC,MIDATL,AE,AECO,894.193
10/30/19 12:00,RFC,MIDATL,AE,AECO,887.673
10/30/19 13:00,RFC,MIDATL,AE,AECO,910.72
10/30/19 14:00,RFC,MIDATL,AE,AECO,903.226
10/30/19 15:00,RFC,MIDATL,AE,AECO,918.634
10/30/19 16:00,RFC,MIDATL,AE,AECO,921.608
10/30/19 17:00,RFC,MIDATL,AE,AECO,1004.198
10/30/19 18:00,RFC,MIDATL,AE,AECO,1053.155
10/30/19 19:00,RFC,MIDATL,AE,AECO,1060.342
10/30/19 20:00,RFC,MIDATL,AE,AECO,1019.238
10/30/19 21:00,RFC,MIDATL,AE,AECO,962.558
10/30/19 22:00,RFC,MIDATL,AE,AECO,905.305
10/30/19 23:00,RFC,MIDATL,AE,AECO,822.769
10/31/19 0:00,RFC,MIDATL,AE,AECO,785.381
10/31/19 1:00,RFC,MIDATL,AE,AECO,736.927
10/31/19 2:00,RFC,MIDATL,AE,AECO,702.32
10/31/19 3:00,RFC,MIDATL,AE,AECO,718.274
10/31/19 4:00,RFC,MIDATL,AE,AECO,712.146
10/31/19 5:00,RFC,MIDATL,AE,AECO,807.798
10/31/19 6:00,RFC,MIDATL,AE,AECO,879.464
10/31/19 7:00,RFC,MIDATL,AE,AECO,942.402
10/31/19 8:00,RFC,MIDATL,AE,AECO,951.649
10/31/19 9:00,RFC,MIDATL,AE,AECO,963.129
10/31/19 10:00,RFC,MIDATL,AE,AECO,957.476
10/31/19 11:00,RFC,MIDATL,AE,AECO,969.304
10/31/19 12:00,RFC,MIDATL,AE,AECO,950.457
10/31/19 13:00,RFC,MIDATL,AE,AECO,929.432
10/31/19 14:00,RFC,MIDATL,AE,AECO,941.565
10/31/19 15:00,RFC,MIDATL,AE,AECO,983.295
