Date,SGIXSENT,IND1CUE1,IND1CEE1,IND1BTY,IND1CER1,IND1BJB,IND1BARC,SGXQIN01,EWH UP,EWJ UP
2007-01-10,152.33,1170.909,2381.763,3054.23,682.874,2208.794,243.1327,0.57,N/A,55.88
2007-01-11,152.75,1176.252,2426.067,3043.597,683.079,2211.607,244.158,0.66,N/A,55.56
2007-01-12,152.35,1184.266,2427.687,3037.837,679.732,2209.952,243.9598,0.59,N/A,56.36
2007-01-16,152.99,1182.622,2432.55,3041.382,681.568,2212.599,245.0676,0.58,N/A,56.48
2007-01-17,153.33,1182.622,2426.247,3034.293,681.568,2223.187,246.0272,0.59,N/A,56.32
2007-01-18,153.42,1178.101,2423.545,3040.053,679.728,2218.224,247.7368,0.71,N/A,56.36
2007-01-19,153.39,1180.978,2443.716,3036.065,680.34,2226.164,245.5854,0.72,N/A,56.72
2007-01-22,153.57,1176.252,2423.005,3038.723,682.517,2228.315,245.6769,0.61,N/A,56.64
2007-01-23,152.68,1179.951,2418.142,3031.635,682.517,2228.315,242.1904,0.6,N/A,57.2
2007-01-24,152.93,1188.787,2443.536,3031.192,681.152,2228.48,242.6998,0.67,N/A,57.88
2007-01-25,152.55,1174.813,2431.65,3020.559,679.313,2228.149,244.9179,0.45,N/A,56.84
2007-01-26,152.3,1173.375,2424.626,3018.787,678.634,2226.991,244.7261,0.44,N/A,57.04
2007-01-29,152.12,1172.347,2433.991,3016.571,676.869,2222.359,245.3496,0.44,N/A,57.16
2007-01-30,152.11,1178.718,2456.863,3019.23,677.411,2223.352,243.6727,0.47,N/A,57.44
2007-01-31,152.54,1186.116,2454.522,3027.647,678.427,2225.006,243.8513,0.51,N/A,57.24
2007-02-01,153.02,1192.486,2478.294,3025.432,678.698,2223.848,244.8233,0.57,N/A,58.08
2007-02-02,153.19,1194.335,2492.162,3026.761,680.395,2219.382,244.9254,0.7,N/A,57.64
2007-02-05,153.34,1194.952,2486.759,3030.306,682.232,2220.705,244.4783,0.68,N/A,57.12
2007-02-06,153.42,1194.541,2486.038,3038.28,682.164,2217.727,244.139,0.67,N/A,57.88
2007-02-07,153.68,1196.596,2499.185,3043.154,682.368,2217.562,244.3595,0.76,N/A,57.6
2007-02-08,153.51,1195.157,2486.939,3044.04,681.549,2219.713,244.1473,0.72,N/A,56.84
2007-02-09,153.25,1186.116,2498.645,3034.293,679.028,2225.999,244.6236,0.57,N/A,57.12
2007-02-12,153.25,1182.006,2479.915,3030.749,677.873,N/A,245.8736,0.54,N/A,57.04
2007-02-13,152.84,1191.458,2488.199,3028.977,676.992,2217.397,245.4153,0.72,N/A,58.28
2007-02-14,153.78,1198.856,2515.034,3044.483,678.414,2218.224,245.6661,0.78,N/A,59.28
2007-02-15,154.14,1199.678,2514.674,3049.356,681.602,2214.584,245.6531,0.8,N/A,59.72
2007-02-16,154.27,1199.267,2511.792,3051.572,681.262,2221.532,245.2802,0.71,N/A,59.6
2007-02-20,154.41,1201.528,2520.977,3053.787,680.444,2222.194,245.7042,0.72,N/A,59.52
2007-02-21,154.39,1200.5,2505.669,3051.572,681.601,2224.345,245.561,0.87,N/A,59.44
2007-02-22,154.31,1199.473,2519.356,3044.04,679.215,2228.976,246.11,0.78,N/A,59.72
2007-02-23,154.84,1194.952,2520.977,3054.341,681.66,2226.33,246.9359,0.66,N/A,60.28
2007-02-26,155.5,1193.924,2535.565,3062.982,684.66,2228.149,247.004,0.67,N/A,60.48
2007-02-27,155.08,1146.866,2462.806,3086.578,686.44,2232.12,247.2615,0.43,N/A,59
2007-02-28,155.09,1158.168,2430.569,3079.488,686.852,2233.443,247.7944,0.23,N/A,58.92
2007-03-01,154.75,1154.88,2394.19,3079.488,687.744,2230.134,247.7811,0.1,N/A,58.8
2007-03-02,154.58,1139.057,2384.104,3087.465,688.295,2230.134,247.6132,0.05,N/A,57.64
2007-03-05,154.57,1127.961,2360.332,3086.578,689.809,2237.082,248.0224,0.03,N/A,56.96
2007-03-06,155.16,1147.072,2376.72,3083.92,689.947,2235.301,248.5262,0.07,N/A,58.48
2007-03-07,155.41,1145.222,2387.166,3089.681,690.119,2236.877,248.7321,0.17,N/A,58.12
2007-03-08,155.88,1154.675,2415.441,3088.794,689.498,2237.168,249.4138,0.27,N/A,58.88
2007-03-09,155.5,1154.88,2418.142,3072.841,688.05,2238.667,249.6462,0.43,N/A,58.8
2007-03-12,155.96,1156.517,2421.197,3079.931,689.014,2237.667,250.3843,0.37,N/A,59.24
2007-03-13,156.16,1134.113,2388.398,3093.226,690.874,2239.499,251.7584,0.26,N/A,58.04
2007-03-14,156,1142.057,2325.818,3088.794,692.877,2246.494,250.8433,0.05,N/A,57.6
2007-03-15,156.19,1143.482,2366.131,3086.135,691.007,2244.163,251.9446,0.14,N/A,57.76
2007-03-16,156.24,1139.816,2368.093,3084.363,691.214,2245.162,252.4975,0.11,N/A,57.56
2007-03-19,156.57,1153.463,2400.379,3079.488,689.832,2243.996,253.0858,0.2,N/A,58.28
2007-03-20,156.98,1159.777,2411.795,3083.476,690.866,2245.329,252.9396,0.32,N/A,58.84
2007-03-21,156.98,1177.294,2415.362,3091.01,689.899,N/A,253.9777,0.39,N/A,59.56
2007-03-22,157.38,1177.294,2466.556,3077.715,688.657,2246.994,253.0896,0.36,N/A,59.56
2007-03-23,156.85,1178.923,2481.717,3073.284,685.903,2238.833,253.2015,0.43,N/A,59.48
2007-03-26,156.89,1177.498,2456.388,3077.715,685.903,2233.837,254.4673,0.41,N/A,59.24
2007-03-27,156.87,1173.628,2465.307,3073.727,684.394,2236.168,255.3978,0.43,N/A,59.08
2007-03-28,156.2,1164.666,2450.502,3073.284,684.12,2231.005,254.5407,0.36,N/A,58.56
2007-03-29,155.96,1166.295,2479.398,3069.739,682.478,2235.002,252.9029,0.31,N/A,58.8
2007-03-30,155.68,1166.091,2486.177,3066.193,681.523,2234.503,252.5516,0.33,N/A,58.44
2007-04-02,155.94,1167.721,2493.668,3067.08,681.386,2236.168,253.2156,0.42,N/A,57.96
2007-04-03,156.56,1179.127,2532.554,3062.648,679.546,2234.836,255.3579,0.52,N/A,58.48
2007-04-04,156.87,1180.146,2540.581,3066.193,681.245,2227.841,256.155,0.46,N/A,58.88
2007-04-05,156.93,1183.608,2550.57,3061.319,679.747,2230.172,256.9377,0.57,N/A,58.64
2007-04-09,156.93,1185.034,N/A,3046.694,N/A,2229.007,261.665,0.62,N/A,58.72
2007-04-10,157.7,1186.256,2571.261,3050.683,677.843,2228.84,261.9831,0.72,N/A,58.88
2007-04-11,157.51,1180.146,2570.904,3048.024,676.962,2235.835,261.3858,0.67,N/A,58.56
2007-04-12,157.09,1185.849,2565.731,3048.024,674.66,2232.837,260.8104,0.8,N/A,58.52
2007-04-13,156.85,1190.533,2588.563,3043.149,671.557,2234.003,260.9135,0.84,N/A,58.2
2007-04-16,157.34,1202.143,2632.622,3047.138,673.303,2227.008,260.6772,0.9,N/A,58.92
2007-04-17,157.71,1204.995,2636.724,3056.887,674.717,2227.841,260.3728,0.81,N/A,58.6
2007-04-18,157.76,1206.013,2615.319,3063.534,676.336,2224.676,260.2972,0.78,N/A,58.48
2007-04-19,157.41,1206.013,2600.871,3062.205,674.037,2230.339,259.657,0.6,N/A,58.32
2007-04-20,157.6,1216.401,2633.87,3062.648,673.363,2227.008,259.6284,0.76,N/A,58.64
2007-04-23,157.89,1212.531,2632.978,3066.193,674.844,2227.674,260.2595,0.65,N/A,57.8
2007-04-24,158.18,1212.735,2613.179,3071.954,675.721,2231.505,260.5019,0.66,N/A,57.84
2007-04-25,158.28,1222.716,2633.335,3067.523,674.573,2234.836,260.2164,0.59,N/A,58.12
2007-04-26,157.95,1224.345,2649.567,3059.989,672.886,2233.337,260.1944,0.59,N/A,57.56
2007-04-27,158.06,1223.734,2645.821,3058.216,672.617,2238,260.7357,0.62,N/A,57.2
2007-04-30,158.06,1212.735,2658.308,3071.954,676.249,N/A,261.2751,0.55,N/A,57.08
2007-05-01,158.06,1216.198,N/A,3068.852,N/A,2241.664,262.4884,0.39,N/A,57.04
2007-05-02,159.03,1222.919,2673.648,3067.523,672.936,2239.666,262.9878,0.58,N/A,57.48
2007-05-03,159.03,1228.826,2678.821,3061.319,671.792,2239.999,263.4991,0.65,N/A,57.56
2007-05-04,159.03,1233.714,2691.485,3068.852,673.807,N/A,263.9453,0.69,N/A,57.76
2007-05-07,159.5,1233.714,2695.766,3069.295,673.066,2237.001,263.7415,0.65,N/A,58.04
2007-05-08,159.3,1232.085,2666.513,3070.182,673.874,2235.669,263.6375,0.59,N/A,57.88
2007-05-09,159.26,1234.733,2677.037,3061.319,673.2,2232.837,264.3923,0.63,N/A,58.68
2007-05-10,158.7,1221.493,2654.205,3066.636,672.594,2231.172,263.8556,0.62,N/A,57.6
2007-05-11,159.15,1232.085,2675.967,3061.762,673.468,2235.669,263.3075,0.64,N/A,58.32
2007-05-14,158.52,1229.233,2669.724,3058.216,670.101,2233.004,263.7903,0.53,N/A,57.88
2007-05-15,158.17,1229.03,2683.637,3053.785,668.09,2230.505,263.8387,0.55,N/A,57.52
2007-05-16,158.61,1236.77,2676.502,3053.785,668.291,2233.337,264.9446,0.56,N/A,57.72
2007-05-17,158.34,1234.529,2682.031,3044.479,667.489,2239.333,264.4088,0.58,N/A,57.04
2007-05-18,158.43,1244.917,2721.809,3035.616,667.956,2236.834,264.3774,0.71,N/A,56.96
2007-05-21,158.25,1244.917,2726.446,3038.274,666.954,2234.836,264.0439,0.59,N/A,56.96
2007-05-22,158.25,1242.677,2739.468,3030.741,666.421,2236.834,264.6619,0.63,N/A,57.6
2007-05-23,158.06,1242.88,2766.045,3025.866,664.688,2229.673,265.7638,0.61,N/A,57.64
2007-05-24,157.96,1231.474,2750.705,3025.423,665.22,2227.008,266.865,0.51,N/A,57.28
2007-05-25,157.69,1236.159,2766.581,3024.426,663.956,2222.511,266.261,0.54,N/A,57.24
2007-05-29,157.34,1240.436,2777.997,3019.995,662.96,2218.181,265.8299,0.54,N/A,57.72
2007-05-30,157.48,1249.806,2774.607,3019.995,663.623,2219.013,265.4069,0.61,N/A,57.88
2007-05-31,157.37,1248.991,2814.742,3016.893,662.163,2218.181,264.9468,0.74,N/A,58.52
2007-06-01,156.97,1254.287,2853.27,3004.043,659.912,2213.017,265.1829,0.79,N/A,58.84
2007-06-04,157.04,1254.898,2850.773,3008.031,660.373,2211.019,265.0831,0.71,N/A,58.92
2007-06-05,156.35,1249.602,2829.725,2999.169,658.26,2205.356,265.813,0.61,N/A,58.88
2007-06-06,156.15,1235.548,2766.581,3002.271,660.515,2206.522,265.8951,0.53,N/A,58.52
2007-06-07,154.31,1213.346,2716.993,2980.116,655.363,2202.521,266.0081,0.38,N/A,58.36
2007-06-08,154.12,1228.586,2705.398,2976.572,653.593,2195.475,266.5666,0.36,N/A,58.68
2007-06-11,154.25,1230.713,2745.333,2973.913,653.986,2194.307,266.4104,0.34,N/A,58.56
2007-06-12,153.33,1216.407,2743.381,2954.417,651.631,2193.472,267.1011,0.27,N/A,57.72
2007-06-13,153.4,1234.764,2740.022,2960.177,650.198,2187.299,267.0663,0.3,N/A,58.04
2007-06-14,153.17,1242.228,2794.716,2957.076,649.872,2188.467,264.2473,0.42,N/A,58.16
2007-06-15,153.77,1248.885,2861.055,2967.267,649.872,2191.47,263.6207,0.53,N/A,58.4
2007-06-18,154.17,1247.473,2866.701,2972.584,649.093,2197.143,264.636,0.59,N/A,58.48
2007-06-19,154.51,1249.894,2867.407,2984.547,651.235,2192.304,264.622,0.59,N/A,58.48
2007-06-20,154.39,1232.142,2886.638,2976.572,650.323,2198.144,265.2563,0.41,N/A,57.96
2007-06-21,154.01,1239.202,2843.765,2970.812,649.998,2194.64,264.8989,0.4,N/A,58.36
2007-06-22,154.23,1226.897,2831.591,2977.015,649.348,2197.644,266.7658,0.38,N/A,57.6
2007-06-25,154.74,1221.249,2828.944,2989.421,651.296,2198.144,267.9187,0.25,N/A,57.36
2007-06-26,154.48,1208.54,2801.597,2985.434,652.598,2198.979,267.6045,0.21,N/A,57.52
2007-06-27,154.93,1225.686,2780.249,2991.637,655.405,2202.149,266.9331,0.11,N/A,57.64
2007-06-28,154.86,1224.274,2818.006,2983.661,654.88,2195.808,267.7595,0.11,N/A,57.48
2007-06-29,155.59,1222.862,2850.646,2997.84,653.636,2203.317,269.13,0.21,N/A,58.2
2007-07-02,156.18,1235.369,2836.884,3004.486,657.362,2201.481,269.6269,0.16,N/A,59
2007-07-03,156.02,1239.606,2864.055,2994.738,654.272,2202.316,270.1977,0.28,N/A,59.08
2007-07-05,154.92,1238.194,2841.295,2976.129,650.222,2196.476,269.35,0.35,N/A,58.8
2007-07-06,154.48,1244.649,2861.055,2966.824,648.206,2193.973,267.987,0.44,N/A,58.52
2007-07-09,154.88,1244.649,2874.112,2973.47,648.66,2191.637,269.548,0.44,N/A,58.64
2007-07-10,155.11,1226.493,2836.531,2995.625,653.006,2190.636,268.7499,0.32,N/A,58.56
2007-07-11,155.31,1235.369,2810.595,2989.864,653.528,2203.15,268.6294,0.28,N/A,58.48
2007-07-12,155.34,1255.34,2860.173,2981.446,651.568,2199.813,269.2432,0.33,N/A,58.84
2007-07-13,155.05,1258.77,2877.817,2982.332,650.916,2194.974,268.0194,0.42,N/A,59
2007-07-16,155.05,1258.568,2880.992,2995.182,653.325,N/A,268.6405,0.39,N/A,59
2007-07-17,155.56,1257.761,2855.939,2987.649,652.214,2197.143,270.0042,0.34,N/A,58.68
2007-07-18,156.18,1254.533,2808.831,3001.828,655.084,2201.148,270.5715,0.37,N/A,58.52
2007-07-19,156.14,1258.568,2834.767,2998.726,655.804,2200.48,269.8891,0.45,N/A,58.8
2007-07-20,157.12,1246.666,2799.304,3012.905,661.247,2204.485,271.1018,0.32,N/A,58.44
2007-07-23,157.72,1249.894,2819.946,3011.133,661.446,2210.492,273.4158,0.28,N/A,58.76
2007-07-24,157.59,1228.511,2775.661,3016.007,661.843,2209.157,273.3883,0.27,N/A,58.6
2007-07-25,157.82,1230.326,2731.906,3023.096,663.299,2211.326,273.1367,0.22,N/A,58.64
2007-07-26,158.21,1200.672,2667.684,3049.682,666.814,2211.493,272.5725,0.1,N/A,57.64
2007-07-27,157.93,1176.465,2642.277,3045.694,667.681,2224.007,269.7431,0.07,N/A,57.16
2007-07-30,158,1194.822,2649.335,3040.82,669.283,2220.503,269.7278,0.13,N/A,57.92
2007-07-31,157.96,1179.693,2686.739,3046.58,666.74,2222.338,269.9361,0.13,N/A,57.76
2007-08-01,158.37,1186.148,2648.099,3047.466,666.94,2228.178,272.2235,0.1,N/A,57.16
2007-08-02,158.27,1195.629,2671.212,3047.909,665.34,2222.839,272.6981,0.18,N/A,56.92
2007-08-03,158.57,1164.362,2637.513,3059.43,668.134,2226.844,273.1504,0.14,N/A,56
2007-08-06,158.83,1184.333,2644.218,3053.67,668.067,2232.85,273.6827,0.11,N/A,57.12
2007-08-07,158.89,1196.235,2663.979,3050.568,666.798,2234.185,274.441,0.15,N/A,57.04
2007-08-08,158.17,1213.583,2697.677,3030.629,662.397,2228.512,274.3505,0.33,N/A,57.28
2007-08-09,158.08,1176.465,2642.454,3045.251,664.318,2226.176,273.4921,0.2,N/A,56.48
2007-08-10,158.58,1170.817,2608.578,3048.352,666.444,2241.193,273.1857,0.14,N/A,55.72
2007-08-13,158.66,1174.045,2648.099,3049.682,665.377,2243.196,273.2248,0.12,N/A,55.8
2007-08-14,158.73,1157.301,2633.455,3059.43,666.642,2241.861,272.824,0.04,N/A,55.64
2007-08-15,159.16,1141.365,2645.1,3068.292,667.642,2253.207,272.4508,0.03,N/A,54.56
2007-08-16,160.06,1149.434,2586.524,3087.344,671.848,2254.041,273.1728,0.01,N/A,54.8
2007-08-17,160.31,1170.01,2619.517,3079.812,670.571,2274.398,271.4911,0.09,N/A,54.44
2007-08-20,160.81,1169.203,2623.046,3085.129,671.443,2267.39,274.5854,0.16,N/A,53.84
2007-08-21,161.58,1170.212,2625.339,3093.548,673.39,2271.561,275.7465,0.17,N/A,54.64
2007-08-22,161.34,1185.14,2657.274,3086.901,670.293,2267.557,276.3058,0.27,N/A,55.24
2007-08-23,161.14,1183.324,2664.155,3086.015,671.432,2260.048,275.8074,0.31,N/A,55.68
2007-08-24,161.2,1197.041,2655.686,3081.584,672.238,2262.05,275.4558,0.37,N/A,56.04
2007-08-27,161.34,1185.946,2648.099,3086.901,673.179,2260.549,275.8758,0.37,N/A,55.48
2007-08-28,161.4,1160.529,2629.045,3105.637,674.054,2260.716,274.7607,0.26,N/A,54.72
2007-08-29,161.47,1182.517,2629.397,3101.641,674.391,2264.553,273.8175,0.25,N/A,55.52
2007-08-30,161.66,1179.29,2661.508,3114.077,673.649,2266.722,273.1132,0.25,N/A,55.28
2007-08-31,161.53,1191.595,2699.971,3102.965,673.515,2259.047,273.8621,0.31,N/A,56.2
2007-09-04,161.22,1201.883,2728.024,3102.965,671.243,2258.213,272.7873,0.4,N/A,56
2007-09-05,161.67,1191.393,2686.033,3122.078,675.136,2263.932,270.9528,0.33,N/A,54.92
2007-09-06,161.67,1193.814,2690.267,3115.855,675.947,2264.852,270.9165,0.43,N/A,54.96
2007-09-07,162.71,1177.877,2623.046,3145.635,680.746,2266.609,271.6205,0.32,N/A,54.56
2007-09-10,163.29,1174.246,2606.461,3152.302,684.081,2279.499,270.1597,0.21,N/A,54.24
2007-09-11,162.89,1188.367,2635.22,3142.079,682.44,2277.49,269.5907,0.35,N/A,54.72
2007-09-12,162.46,1191.191,2639.278,3134.523,680.392,2281.341,268.5287,0.43,N/A,54.56
2007-09-13,162.28,1198.252,2664.684,3120.3,678.147,2279.499,270.3123,0.6,N/A,54.16
2007-09-14,162.23,1198.252,2648.629,3125.189,678.011,2275.314,270.3782,0.64,N/A,54.4
2007-09-17,162.23,1191.725,2644.978,3123.411,678.35,N/A,267.7664,0.56,N/A,54
2007-09-18,161.8,1226.347,2675.239,3126.078,675.162,2278.83,267.304,0.83,N/A,54.56
2007-09-19,161.49,1233.146,2736.159,3118.522,671.246,2269.455,268.8832,0.91,N/A,55.24
2007-09-20,160.79,1225.347,2729.705,3091.409,668.763,2264.097,270.6235,0.89,N/A,54.96
2007-09-21,160.68,1227.547,2750.289,3098.52,667.492,2254.053,270.9877,0.93,N/A,55.04
2007-09-24,160.68,1225.347,2746.626,3099.854,666.557,N/A,270.5757,0.94,N/A,55.44
2007-09-25,160.61,1223.147,2741.218,3102.965,668.89,2252.044,269.8254,0.9,N/A,55.64
2007-09-26,159.93,1228.947,2750.464,3102.965,665.613,2256.229,267.0933,0.91,N/A,56.08
2007-09-27,160.27,1235.546,2767.21,3112.299,665.946,2249.7,267.9807,0.93,N/A,57.44
2007-09-28,161.27,1230.346,2775.235,3109.632,668.676,2258.071,271.0204,0.86,N/A,57.2
2007-10-01,161.54,1245.146,2788.144,3111.41,669.077,2260.582,270.9193,0.84,N/A,57.84
2007-10-02,161.4,1243.546,2798.436,3118.966,669.01,2257.234,269.5938,0.83,N/A,58.08
2007-10-03,161.18,1240.546,2801.052,3114.966,667.94,2257.401,269.8794,0.82,N/A,57.88
2007-10-04,161.43,1241.746,2795.645,3119.411,670.01,2252.044,270.5427,0.9,N/A,57.84
2007-10-05,161.45,1256.545,2812.566,3094.964,666.861,2254.555,274.0505,0.92,N/A,58.6
2007-10-08,161.45,1250.146,2806.111,N/A,666.395,2254.555,274.8654,0.86,N/A,58.28
2007-10-09,161.58,1260.945,2808.554,3092.298,668.66,2251.207,274.7993,0.94,N/A,58.28
2007-10-10,161.17,1258.545,2807.507,3093.187,666.454,2247.858,274.5105,0.95,N/A,58.32
2007-10-11,160.68,1252.145,2824.602,3091.853,664.588,2247.356,273.7347,0.9,N/A,58
2007-10-12,161.25,1259.545,2824.079,3086.519,662.527,2254.388,275.1736,0.95,N/A,58.16
2007-10-15,160.27,1248.146,2801.925,3090.964,662.461,2249.365,275.4252,0.9,N/A,57.4
2007-10-16,159.53,1237.946,2795.47,3095.853,662.13,2254.555,275.3558,0.83,N/A,56.36
2007-10-17,160.25,1241.946,2803.32,3117.633,664.514,2265.102,275.2128,0.76,N/A,56.48
2007-10-18,160.01,1237.346,2781.515,3126.967,668.036,2265.269,275.4015,0.67,N/A,56.76
2007-10-19,159.05,1204.548,2770.874,3146.08,673.38,2270.794,274.863,0.51,N/A,55.48
2007-10-22,159.03,1210.747,2737.38,3145.191,676.073,2275.147,274.5924,0.38,N/A,55.96
2007-10-23,159.62,1220.347,2752.906,3144.746,675.465,2274.477,275.7446,0.52,N/A,56.08
2007-10-24,159.66,1217.547,2749.766,3159.414,678.505,2278.495,276.2126,0.41,N/A,55.88
2007-10-25,160.16,1219.947,2782.212,3154.525,677.283,2278.997,276.7001,0.44,N/A,55.6
2007-10-26,161.02,1233.946,2788.318,3148.302,675.861,2272.133,277.9284,0.49,N/A,56.76
2007-10-29,161.67,1237.546,2810.996,3148.747,676.875,2275.649,277.6396,0.5,N/A,57.28
2007-10-30,161.12,1228.747,2798.087,3148.747,676.062,2276.486,277.8071,0.4,N/A,57.04
2007-10-31,161.51,1243.866,2811.868,3130.523,672.953,2275.649,276.78,0.57,N/A,57.48
2007-11-01,160.24,1212.547,2765.64,3152.747,674.568,2262.758,278.7078,0.41,N/A,56.72
2007-11-02,160.3,1213.947,2749.94,3168.304,676.591,2277.323,278.7634,0.34,N/A,56.6
2007-11-05,159.51,1204.348,2736.683,3162.97,676.727,2275.147,279.2761,0.22,N/A,55.68
2007-11-06,160.32,1219.947,2746.277,3154.969,676.05,2278.327,279.5665,0.25,N/A,56.24
2007-11-07,159.44,1186.148,2733.019,3163.414,678.146,2280.839,281.7291,0.16,N/A,55.12
2007-11-08,159.5,1180.349,2741.393,3176.304,679.299,2285.694,282.6054,0.1,N/A,54.4
2007-11-09,159.17,1163.949,2741.567,3186.527,682.22,2287.2,282.3352,0.04,N/A,53.6
2007-11-12,159.17,1152.11,2736.508,N/A,681.196,2287.368,281.722,0.01,N/A,53.56
2007-11-13,159.56,1186.548,2727.088,3178.971,679.834,2291.218,281.7545,0.07,N/A,54.52
2007-11-14,159.19,1182.349,2727.786,3175.415,678.474,2284.354,281.5751,0.1,N/A,54.56
2007-11-15,158.86,1166.349,2686.443,3197.639,679.695,2290.046,280.6012,0.11,N/A,54.2
2007-11-16,158.89,1168.149,2666.033,3199.862,680.987,2293.227,280.1507,0.1,N/A,54
2007-11-19,159.13,1149.95,2632.016,3215.863,684.256,2293.06,281.4198,0.06,N/A,53.04
2007-11-20,159.23,1156.75,2672.138,3219.864,682.34,2292.223,280.489,0.13,N/A,54.32
2007-11-21,159.1,1134.151,2636.028,3226.531,685.41,2297.58,279.9344,0.04,N/A,53.36
2007-11-23,159.1,1153.55,2663.416,3228.309,685.477,N/A,278.2666,0.11,N/A,54.32
2007-11-26,159.52,1127.351,2650.158,3260.756,685.82,2289.042,279.655,0.05,N/A,54.56
2007-11-27,159.39,1141.15,2636.9,3242.616,684.791,2290.716,279.9317,0.12,N/A,55.48
2007-11-28,159.7,1176.349,2703.887,3226.787,680.545,2294.232,279.829,0.24,N/A,55.96
2007-11-29,160.56,1177.149,2712.784,3242.637,682.927,2291.888,281.2354,0.24,N/A,56.24
2007-11-30,161.23,1186.948,2754.476,3240.848,679.991,2293.06,284.1084,0.33,N/A,56.28
2007-12-03,162.38,1180.349,2742.09,3260.525,682.796,2298.082,286.0611,0.34,N/A,56.4
2007-12-04,162.92,1170.549,2731.1,3261.866,685.732,2303.439,287.1341,0.25,N/A,55.88
2007-12-05,163.4,1189.548,2778.724,3261.866,684.652,2295.403,287.8217,0.33,N/A,56.76
2007-12-06,162.59,1205.948,2777.328,3246.215,682.05,2283.385,287.3156,0.36,N/A,57.52
2007-12-07,161.56,1205.748,2793.726,3222.513,674.547,2283.134,288.4534,0.49,N/A,57
2007-12-10,161.52,1214.947,2807.332,3217.147,670.635,2284.056,289.9174,0.51,N/A,57.16
2007-12-11,161.75,1182.349,2799.657,3252.475,672.11,2280.03,290.2255,0.48,N/A,55.92
2007-12-12,161.37,1192.148,2821.811,3233.693,667.809,2291.941,288.7049,0.56,N/A,56.36
2007-12-13,160.86,1190.348,2770.699,3217.594,668.744,2293.451,287.0815,0.49,N/A,55.2
2007-12-14,160.05,1174.377,2777.154,3205.073,667.005,2288.754,284.133,0.56,N/A,53.04
2007-12-17,160.07,1157.139,2736.014,3215.358,668.006,2289.089,284.1597,0.51,N/A,52.12
2007-12-18,160.54,1164.797,2745.383,3230.116,668.34,2291.941,285.0523,0.48,N/A,53.04
2007-12-19,160.65,1163.606,2737.858,3240.848,667.805,2297.142,284.2147,0.52,N/A,52.68
2007-12-20,161.06,1171.35,2744.587,3249.792,670.476,2295.297,285.6974,0.55,N/A,52.88
2007-12-21,160.6,1189.817,2790.649,3218.936,666.789,2289.257,286.3061,0.61,N/A,53.68
2007-12-24,160.6,1196.568,N/A,3209.097,N/A,N/A,287.7662,0.66,N/A,53.04
2007-12-26,160.6,1199.15,N/A,3194.787,N/A,2286.07,288.0177,0.64,N/A,53.28
2007-12-27,160.6,1183.264,2802.898,3212.675,665.188,2286.07,289.232,0.66,N/A,52.44
2007-12-28,161.24,1179.889,2810.143,3232.352,667.849,2294.626,290.3283,0.68,N/A,53.04
2007-12-31,161.24,1173.336,N/A,3246.215,N/A,N/A,290.3055,0.57,N/A,53.16
2008-01-02,161.24,1158.443,2770.119,3274.835,674.661,N/A,289.4922,0.5,N/A,52.92
2008-01-03,161.24,1158.642,2752.522,3273.494,676.28,N/A,288.909,0.46,N/A,53.12
2008-01-04,162.44,1130.247,2721.814,3291.829,679.865,2303.182,290.6486,0.35,N/A,51.68
2008-01-07,162.69,1129.055,2721.987,3296.748,680.748,2303.014,292.1609,0.35,N/A,51.44
2008-01-08,162.47,1109.596,2735.271,3296.748,678.366,2303.182,291.9637,0.36,N/A,51.32
2008-01-09,162.81,1121.113,2706.288,3305.692,682.707,2304.524,291.3269,0.37,N/A,52.44
2008-01-10,162.66,1128.658,2686.276,3286.909,682.434,2310.564,291.1174,0.44,N/A,52
2008-01-11,162.86,1118.134,2687.656,3304.797,682.23,2314.758,292.077,0.44,N/A,51.12
2008-01-14,162.86,1128.062,2693.349,3306.586,684.003,N/A,293.29,0.41,N/A,51.76
2008-01-15,163.16,1102.447,2634.693,3323.58,686.055,2313.583,294.5119,0.37,N/A,50.16
2008-01-16,163.22,1092.916,2604.675,3321.791,688.937,2318.113,294.9721,0.29,N/A,49.32
2008-01-17,163.08,1064.124,2577.589,3336.548,688.523,2316.435,294.9868,0.27,N/A,48.68
